SMILES,mol_id,qed,sim,gsk3,sa
COc1ccc(NN=C2C(=O)NN=C2c2ccc(F)cc2)cc1,181,0.849379838,0.202702701,0.970000029,0.842079937
COc1ccc(C2=C(Nc3cccc(C)c3)C(=O)NC2=O)cc1,181,0.851625323,0.22857143,0.839999974,0.876939297
CCCc1cc(OC)cc(C2=C(c3cnccc3C)C(=O)NC2=O)c1,181,0.852602601,0.236842111,0.639999986,0.83373934
CCCCC(=O)Nc1n[nH]c(C)c1-c1ccc(OC)cc1,181,0.853827,0.328358203,0.400000006,0.883027852
CCCC(=O)Nc1n[nH]c(-c2ccc(OC)cc2)c1,181,0.867222905,0.279411763,0.439999998,0.890598834
COc1ccc(OC)c(C2=C(c3ccc(C)cc3)C(=O)NC2=O)c1,181,0.878491759,0.238805965,0.629999995,0.879348695
CCCC(=O)Nc1n[nH]c(-c2ccc(OC)cc2)c1C,181,0.879097283,0.294117659,0.469999999,0.877927721
COc1ccc(OC)c(C2=C(c3ccccc3)C(=O)NC2=O)c1,181,0.880044341,0.223880604,0.769999981,0.885333836
COc1ccc(C)c(C2=C(c3ccccc3Cl)C(=O)NC2=O)c1,181,0.88058877,0.217391297,0.550000012,0.877675951
COc1ccc(C2C(=O)NC(=O)C2=Nc2ccccc2)cc1,181,0.88246417,0.272727281,1,0.79567349
COc1ccc(N=C2C(c3ccc(O)cc3)=NNC2=O)cc1,181,0.908180952,0.22857143,0.50999999,0.827506185
COc1ccc(C2=C(c3ccncc3)C(=O)N2)cc1,181,0.909583867,0.253968269,0.49000001,0.876222849
COc1ccc(C2=C(c3ccncc3)C(=O)NC2)cc1,181,0.92555213,0.25,0.5,0.855196536
COc1ccc(C2=C(c3ccncc3)C(=O)NC2C)cc1,181,0.939576805,0.25757575,0.439999998,0.798364222
CCOC(=O)c1cccc2[nH]c(-c3ccc(N4CCC(N)C4)cc3)nc12,182,0.706892431,0.267441869,0.75999999,0.810913026
CCOC(=O)c1n[nH]c2ccc(-c3ccccc3OC(C)C)cc12,182,0.714633763,0.243902445,0.430000007,0.871945322
CCOC(=O)c1cccc2[nH]c(-c3ccc(N4CCC4N)cc3)nc12,182,0.715764582,0.244186044,0.589999974,0.790473878
COC(=O)c1cccc2[nH]c(-c3ccc(N4CCC(N)C4)cc3)nc12,182,0.718208373,0.204545453,0.709999979,0.811419845
CCOC(=O)C1CCN(c2ncnc3nc(-c4ccccc4)[nH]c23)CC1,182,0.727805734,0.432432443,0.560000002,0.850406051
CC1=Nc2ncnn2C(c2c[nH]c3ccccc23)C1C(=O)OC(C)C,182,0.744509995,0.229885057,0.870000005,0.721728861
CCOC(=O)C1C(C)=Nc2ncnn2C1c1c[nH]c2ccccc12,182,0.750871718,0.232558146,0.829999983,0.732199848
CCOC(=O)Nc1n[nH]c2ccc(-c3ccccc3C#N)cc12,182,0.772038102,0.223529413,0.680000007,0.857113063
N#Cc1cc2c(NC(=O)C3CC3)n[nH]c2nc1-c1ccccc1,182,0.777486622,0.202380955,0.970000029,0.839168787
COC(=O)C1CCN(c2ncnc(N)c2-c2ccc(C)nc2)CC1O,182,0.78624326,0.218390808,0.449999988,0.730395198
N#Cc1cc2c(NC(=O)C3CC3)ncnc2cc1-c1ccccc1,182,0.801986873,0.202380955,0.400000006,0.862108588
COC(=O)C1CCN(c2ncnc(N)c2-c2ccc(C)nc2)CC1,182,0.859203637,0.294871807,0.430000007,0.839641929
CCN1CCC(CC(=O)Nc2n[nH]c3ccc(C#N)cc23)CC1,182,0.908222914,0.204545453,0.529999971,0.841130316
CN(C)c1nc(Nc2ccccc2)ncc1C#N,183,0.888681471,0.255813956,0.519999981,0.86182183
O=C1Nc2ccccc2Nc2cc(-c3ccncc3)ccc21,184,0.709388256,0.226415098,0.879999995,0.87166518
O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(CO)c1,184,0.749385059,0.206896558,0.920000017,0.870240271
CCC(=O)Nc1n[nH]c2cc(-c3cccnc3)ccc12,184,0.765226007,0.222222224,0.850000024,0.866808712
CCCC(=O)Nc1n[nH]c2cc(-c3cccnc3)ccc12,184,0.769418061,0.21875,0.930000007,0.867653728
O=C(Nc1n[nH]c2ccc(-c3cccnc3)cc12)C1CC1,184,0.773390353,0.203125,0.829999983,0.869384885
O=C1NC(=O)C(c2ccncc2)=C1c1ccccc1,184,0.824323833,0.266666681,0.660000026,0.880644441
O=C1NC(=O)C(c2ccccc2)=C1c1cccnc1,184,0.824323833,0.363636374,0.519999981,0.87952888
O=C1NC(=O)C(c2cccnc2)=C1Nc1ccccc1,184,0.826158404,0.313725501,0.610000014,0.866859913
O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1Cl,184,0.826241732,0.200000003,0.879999995,0.810859144
O=C1NC(=O)C(c2cccc(CO)c2)=C1c1cccnc1,184,0.826339841,0.379999995,0.540000021,0.85531497
O=C1NC(=O)C(Cc2cccnc2)=C1c1cccc(CO)c1,184,0.831200182,0.423076928,0.529999971,0.835679114
O=C1NC(=O)C(Cc2cccnc2)=C1c1ccc(CO)cc1,184,0.831200182,0.439999998,0.519999981,0.842817307
O=C1NC(=O)C(Cc2cccc(O)c2)=C1c1cccnc1,184,0.833773494,0.370370358,0.529999971,0.833294451
O=C1NC(=O)C(c2ccccc2)=C1c1cccc(CO)c1,184,0.841111362,0.235294119,0.730000019,0.881076753
O=C1N=C(Cc2ccc(I)cc2)C(=O)N1,184,0.841693878,0.386363626,0.546666682,0.798835874
O=C1NC(=O)C(c2cccnc2)=C1Cc1cccnc1,184,0.844333887,0.48888889,0.5,0.830967605
CCN1C(=O)CC(c2ccncc2)=NC1=CCCc1ccccc1,184,0.845098436,0.200000003,0.959999979,0.808482587
O=C1NC(=O)C(Cc2ccccc2)=C1c1cccc(CO)c1,184,0.845231116,0.236363634,0.709999979,0.859720588
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1cccnc1,184,0.852579117,0.280701756,0.629999995,0.852551162
O=C1NC(=O)C(c2cccc(Cl)c2)=C1c1cccc(CO)c1,184,0.855146348,0.222222224,0.699999988,0.866667151
O=C1NC(=O)C(c2ccncc2)=C1Cc1ccccc1,184,0.858884096,0.326530606,0.600000024,0.858139455
O=C1NC(=O)C(c2ccccc2)=C1Cc1cccnc1,184,0.858884096,0.478260875,0.50999999,0.857617736
O=C1NC(=O)C(c2cccc(Cl)c2)=C1c1cccnc1,184,0.861026585,0.319999993,0.50999999,0.864481032
O=C1NC(=O)C(Cc2ccccc2)=C1c1ccccc1,184,0.86389631,0.276595742,0.639999986,0.883731782
O=C1NC(=O)C(Cc2cccnc2)=C1c1ccsc1,184,0.865087509,0.431372553,0.529999971,0.811097026
O=C1NC(=O)C(Cc2cccnc2)=C1c1cccs1,184,0.865087509,0.439999998,0.449999988,0.823126078
COc1cc(C2=C(c3cccnc3)C(=O)NC2=O)cc(OC)c1,184,0.869189739,0.307692319,0.560000002,0.852767706
CCCC(=O)Nc1n[nH]c(-c2cccnc2)cc1=O,184,0.870893598,0.241935477,0.629999995,0.835897982
O=C1NC(=O)C(c2cccnc2)=C1CCc1ccccc1,184,0.871502876,0.379999995,0.449999988,0.854400516
O=C1NC(=O)C(Cc2cccnc2)=C1c1cccc(F)c1,184,0.874325097,0.423076928,0.5,0.842480361
O=C1NC(=O)C(c2ccccc2)=C1Sc1cccnc1,184,0.877129793,0.307692319,0.49000001,0.836708963
O=C1NC(=O)C(c2ccccc2)=C1Cc1ccc(F)cc1,184,0.878516078,0.226415098,0.610000014,0.874769568
O=C1NC(=O)C(Cc2cnccc2Cl)=C1c1ccccc1,184,0.88522464,0.290909082,0.560000002,0.831195235
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Cc1cccnc1,184,0.88522464,0.423076928,0.479999989,0.843756497
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Cc1ccccc1,184,0.885372162,0.236363634,0.670000017,0.869000137
O=C1NC(=O)C(Cc2ccccc2)=C1c1ccc(Cl)cc1,184,0.885372162,0.25,0.569999993,0.876092672
O=C1NC(=O)C(Cc2cccnc2)=C1c1ccc(Cl)s1,184,0.886164308,0.423076928,0.414999992,0.812621117
O=C1NCC(c2ccncc2)=C1Cc1ccc(O)cc1,184,0.891745567,0.236363634,0.409999996,0.833089054
O=C1N=C(Cc2ccc(-c3ccsc3)cc2)C(=O)N1,184,0.931701481,0.333333343,0.876666665,0.814839661
O=C1N=C(Cc2ccc(-c3cccs3)cc2)C(=O)N1,184,0.931701481,0.352941185,0.596666694,0.824143171
CC1CCC(CNC(=O)c2ncoc2-c2ccc(CO)cc2)C1C,185,0.883281946,0.205128208,0.439999998,0.723204672
CCCCC(=O)Nc1n[nH]c2ccc(-c3cccc(F)c3C#N)cc12,186,0.725668252,0.204545453,0.800000012,0.846717358
CCCCN(CC)c1ccc(C=C2C(=O)Nc3ccc(C)cc32)cc1,186,0.744189382,0.212500006,0.629999995,0.860059738
CCCCC(=O)Nc1n[nH]c(=O)c2ccc(N(C)CCC#N)cc12,186,0.812768638,0.238095239,0.680000007,0.827748954
CCCC(=O)Nc1n[nH]c(-c2ccc(C#N)cc2)c1CCC,186,0.853448927,0.266666681,0.519999981,0.839160681
CCCCC(=O)Nc1n[nH]c2ccc(N3CCCC(=O)C3C#N)cc12,186,0.871853411,0.222222224,0.589999974,0.745966315
CCCCC(=O)Nc1n[nH]c2ccc(N3CCCCC3=O)c(C#N)c12,186,0.873551607,0.227272734,0.419999987,0.813848257
CCCN1C(=O)C(NC(=O)c2ccc(-c3ccncc3)cc2)CCC1C,186,0.899197161,0.212500006,0.400000006,0.78496176
CCCC(=O)Nc1n[nH]c(=O)cc1-c1ccc(C#N)c(F)c1,186,0.903672159,0.204819277,0.639999986,0.826461375
CCCC(=O)Nc1n[nH]c(-c2ccc(C#N)c(F)c2)cc1=O,186,0.903672159,0.204819277,0.660000026,0.820178688
COC1=C(c2ccc(C#N)cc2)C(=O)NC(c2ccccc2O)=CC1,186,0.904185355,0.209876537,0.409999996,0.802847207
CCCN1C(=O)C(NC(=O)c2ccc(-c3ccncc3)cc2)CC1C,186,0.91240108,0.215189874,0.439999998,0.784191668
CN1CCC(C(=O)Nc2n[nH]c3cc(OCc4ccc(F)cc4)ccc23)CC1,187,0.707898974,0.216867477,0.589999974,0.864364207
CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccc(F)cc4)ccc23)CC1,187,0.758973837,0.205128208,0.889999986,0.851489902
CN1CCC(C(=O)Nc2n[nH]c3cc(-c4ccc(F)cc4)ccc23)C1,187,0.770495951,0.220779225,0.769999981,0.814947188
CC1CCN(C(=O)CNC(=O)c2nc(-c3cccc(F)c3)cnc2N)CC1,187,0.854144931,0.202380955,0.479999989,0.852538168
CC1CN(CCOc2ccc(F)cc2)C=C1c1cc2c([nH]1)CCNC2=O,187,0.867145836,0.204819277,0.589999974,0.721662343
CC1CCC(C(=O)Nc2n[nH]cc2-c2ccc(F)cc2)CC1,187,0.900550604,0.260869563,0.479999989,0.8349787
COC1(CNC(=O)c2ccc(-c3ccncc3)cc2)CCC1,187,0.922331452,0.200000003,0.460000008,0.866539896
CC(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1O,188,0.732207716,0.233333334,0.810000002,0.883940101
CC(=O)c1cccc(Nc2ncc3ccccc3n2)c1,188,0.73376286,0.203389838,0.540000021,0.904790938
CC(O)c1ccc(-c2ccncc2)cc1Nc1ccccc1,188,0.740862966,0.277777791,0.449999988,0.841092527
COc1cccc(Nc2nccc(-c3ccccc3CO)n2)c1,188,0.75605309,0.200000003,0.879999995,0.889325261
CC(C)n1cc(-c2ccnc(NCCO)n2)c2ccccc21,188,0.759238124,0.238095239,0.550000012,0.845464706
Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1O,188,0.761938453,0.203389838,0.810000002,0.899836063
COC1=CC=CC(Nc2ncnc3ccc(O)cc23)=C1,188,0.762922704,0.216666669,0.579999983,0.896708727
CC(C)n1cc(-c2ccnc(Nc3ccccc3)n2)cc1O,188,0.763809264,0.442307681,0.790000021,0.835896671
COc1ccc(O)c(-c2ccnc(Nc3ccccc3)n2)c1,188,0.768973351,0.233333334,0.769999981,0.895477653
CC(C)n1cc(Nc2nccc(-c3ccccc3)n2)cn1,188,0.791433513,0.237288132,0.839999974,0.869026482
COc1cccc(Nc2nccc(-c3ccccc3C#N)n2)c1,188,0.794057488,0.200000003,0.879999995,0.885163367
COc1cccc(NN=C2C(=O)NN=C2c2ccccc2)c1,188,0.84685868,0.206349209,0.99000001,0.842119515
COc1cccc(C2=C(Nc3ccccc3)C(=O)NC2=O)c1,188,0.848141491,0.206896558,0.949999988,0.881105959
COc1cccc(C2=C(Nc3ccccc3)C(=O)N2)c1,188,0.893993914,0.210526317,0.439999998,0.878062546
CC(C)N1CCC(c2ccnc(Nc3ccccc3)n2)CC1,188,0.931249201,0.237288132,0.649999976,0.873021662
CC(C)N1CCC(c2ccnc(Nc3ccccc3)n2)C1,188,0.932636321,0.229508191,0.660000026,0.817746222
CCc1c(-c2ccc(C(C)=O)cc2)[nH]c2ncccc12,189,0.7267735,0.200000003,0.620000005,0.866945863
CCCC1(C(=O)Nc2n[nH]c3ccccc23)CCCC1,189,0.886673748,0.208333328,0.400000006,0.841131806
CCc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,190,0.701242268,0.230769232,0.970000029,0.853726685
CCc1ccc2c(NC(=O)Nc3cccc(C(F)F)n3)ccnc2c1,190,0.717289984,0.217391297,0.670000017,0.844702005
CCc1ccc2c(NC(=O)Nc3cccc(C)n3)ccnc2c1,190,0.763754308,0.200000003,0.579999983,0.876326144
CC(=O)C(C)Cc1cccc(-c2cnc3[nH]ccc3c2)c1,190,0.783747971,0.204545453,0.699999988,0.801571906
CCN1CCCC(C(=O)Nc2n[nH]c3ccc(-c4ccccc4F)cc23)C1,191,0.732555747,0.258823544,0.75999999,0.809643626
NC(=O)C1CCCN(C(=O)c2cc(-c3ccc4[nH]ncc4c3)on2)C1,191,0.750423849,0.228915662,0.959999979,0.787326634
CCN1CCC(NC(=O)c2n[nH]c3ccc(-c4cccs4)cc23)C1,191,0.767029285,0.220930234,0.460000008,0.796979904
COc1ccc(CN2CCCC(c3ncnc4[nH]ccc34)C2)c(F)c1,191,0.789883435,0.211764708,0.5,0.78657788
CC(=O)C1CCCN(C(=O)c2cc(-c3ccc4[nH]ncc4c3)no2)C1,191,0.792425871,0.211764708,0.779999971,0.779860198
CSc1ccc(CN2CCCc3c(NC(=O)C4CC4)n[nH]c32)cc1,191,0.81739521,0.219512194,0.400000006,0.816697001
CCN1CCCN(CCCC(=O)Nc2n[nH]c3cccc(F)c23)C(C)C1,191,0.830428839,0.204545453,0.419999987,0.779233992
CCN1CCN(CCCC(=O)Nc2n[nH]c3ccc(C)c(F)c23)CC1,191,0.842014194,0.200000003,0.439999998,0.835176528
CCN1CCN(CCCC(=O)Nc2n[nH]c3cccc(C)c23)CC1,191,0.852902532,0.205128208,0.409999996,0.85362339
CC1CN(C(=O)c2n[nH]c3cc(-c4ccc(F)cc4)ccc23)C1,192,0.787855148,0.202898547,0.409999996,0.870589674
CC1CCc2cc(-c3ccnc(NC(=O)C4CC4)n3)ccc2O1,192,0.945335388,0.202702701,0.5,0.804231286
Nc1ncc(-c2ccc(Cl)cc2)c2cccc(O)c12,193,0.706151128,0.274509817,0.439999998,0.883698523
O=c1cc(-c2ccc(Cl)cc2)[nH]c2ncccc12,193,0.726467073,0.226415098,0.600000024,0.882303238
O=c1nc(-c2ccc(Cl)cc2)c2cccnc2[nH]1,193,0.729047,0.25,0.449999988,0.876771569
O=C(Nc1n[nH]c2ccc(Cl)cc12)c1ccccc1,193,0.74972105,0.236363634,0.50999999,0.907328069
O=C(Nc1n[nH]c2ccccc12)c1ccc(Cl)cc1,193,0.74972105,0.294117659,0.430000007,0.914456427
Nc1ncc(-c2ccc(Cl)cc2)nc1C(=O)c1ccccc1,193,0.750356495,0.236363634,0.409999996,0.892794847
OCc1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1,193,0.766436636,0.207547173,0.600000024,0.856795728
Nc1ncc(-c2ccc(Cl)cc2)nc1C(=O)Nc1ccccc1,193,0.77049005,0.224137932,0.569999993,0.903190434
NC(=O)c1cc(-c2ccccn2)[nH]c1-c1ccc(Cl)cc1,193,0.776425779,0.203389838,0.560000002,0.86430347
NC(=O)c1nc(-c2ccccn2)[nH]c1-c1ccc(Cl)cc1,193,0.779416084,0.224137932,0.49000001,0.854080379
O=C1NN=C(c2ccc(Cl)cc2)C1=Nc1ccccc1,193,0.905018985,0.203703701,0.560000002,0.836541057
CC(CN1CCCC1=O)NC(C)c1ccc(-c2ccncc2)cc1,194,0.885884464,0.253968269,0.400000006,0.787810326
O=C(Nc1n[nH]c2cc(-c3ccccc3)c(Cl)cc12)C1CCCC1,195,0.70411694,0.21348314,0.889999986,0.86801815
O=C(Nc1n[nH]c2cc(-c3ccccc3)c(Cl)cc12)C1CCC1,195,0.737722158,0.200000003,0.889999986,0.869260132
O=C(Nc1n[nH]c2nc(-c3ccccc3)c(Cl)cc12)C1CCCC1,195,0.741616249,0.227272734,0.949999988,0.85233289
Cc1ccc(C(=O)NC2CCCC2)c2nc(-c3ccccc3)[nH]c12,195,0.759491324,0.304878056,0.569999993,0.872225165
CCC(=O)Nc1n[nH]c2cc(-c3ccccc3)c(Cl)cc12,195,0.760027528,0.206896558,0.800000012,0.870219827
O=C(NC1CCCC1)c1n[nH]c2ccc(-c3ccccc3)cc12,195,0.770691693,0.238095239,0.540000021,0.890398681
O=C(Nc1n[nH]c2nc(-c3ccccc3)c(Cl)cc12)C1CC1,195,0.775545061,0.204545453,0.970000029,0.853531837
CC1=C2C(=NC3=C(C(=O)CC(C)(C)C3)C2c2ccccn2)NN1,195,0.836702764,0.21348314,0.860000014,0.72547406
CC1=C2C(=NC3=C(C(=O)CC(C)(C)C3)C2c2ccccn2)N1,195,0.865342021,0.218390808,0.589999974,0.727949917
CCCC(=O)Nc1n[nH]c2c1CC(=O)N(c1ccccc1)C=C2,195,0.911110938,0.208791211,0.589999974,0.795228243
CCOC(=O)Cn1sc(=O)n(-c2ccc(C(=O)OCC)cc2)c1=O,196,0.713626087,0.211764708,0.839999974,0.82423383
CCOC(=O)Cn1sc(=O)n(-c2ccc(C(=O)OC)cc2)c1=O,196,0.732745111,0.235294119,0.680000007,0.822637677
CCOC(=O)Cn1sc(=O)n(-c2ccc(C(=O)O)cc2)c1=O,196,0.793789446,0.211764708,0.730000019,0.820031583
CN1CCCC1COc1cncc(CCc2ccccc2)c(=O)c1,196,0.81924367,0.204301074,0.579999983,0.796481669
COc1ccc(C(=O)c2cc3c([nH]2)CCNC3=O)cc1C1CC1,196,0.852003932,0.219780222,0.430000007,0.818193018
CN1CCC(=O)c2nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc2CC1,196,0.861830831,0.200000003,0.439999998,0.843172252
CC(=O)N1CCC(Nc2ncc3c(n2)C(=O)N(C2CCC2)CCCC3)CC1,196,0.881481409,0.212765962,0.430000007,0.82399863
CCC(=O)Nc1n[nH]c2cc(C3CCCO3)c(OC)cc12,196,0.907065392,0.225806445,0.540000021,0.776118815
CCC(=O)Nc1[nH]nc2cc(OC)c(C3CCCOC3)cc12,196,0.910319567,0.208333328,0.419999987,0.757053971
CCCC(=O)Nc1n[nH]c2cc3ccccc3cc12,197,0.750656724,0.202702701,0.899999976,0.87481755
O=C1N=C(Cc2ccc(OCc3ccccc3)c(OCCO)c2)C(=O)N1,197,0.754220009,0.32432431,0.610000014,0.8364048
O=C1N=C(Cc2ccc(OCc3ccccc3)c(OCC3CC3)c2)C(=O)N1,197,0.779722333,0.315789461,0.629999995,0.833975315
COc1ccc(-c2ocnc2C(=O)NCc2ccccc2)cc1,197,0.785352647,0.283783793,0.829999983,0.897372127
COc1ccc(C2=NNC(=O)C2=NNc2cccc(Cl)c2)c(OC)c1,197,0.804671764,0.243902445,0.629999995,0.82143724
COc1ccc(C2=NNC(=O)C2=NNc2cccc(C)c2)c(OC)c1,197,0.819574237,0.262499988,0.540000021,0.823152483
COc1ccc(C2=NNC(=O)C2=NNC(=O)c2cccc(C)c2)cc1,197,0.831211448,0.246913582,0.569999993,0.841120839
COc1cccc(C=C2C(=O)Nc3ccccc32)c1,197,0.83233726,0.236111104,0.649999976,0.901440799
COc1ccc2c(c1)NC(=O)C2=Cc1cccnc1,197,0.835660517,0.236842111,0.400000006,0.871094465
COc1ccc2c(c1)NC(=O)C2=Cc1ccccn1,197,0.835660517,0.273972601,0.5,0.864143431
COc1ccc(C2=NNC(=O)C2=NNc2ccccc2)cc1,197,0.84685868,0.243243247,0.99000001,0.848106742
COc1ccc(C2=NNC(=O)C2=NNc2cccc(Cl)c2)cc1,197,0.847204506,0.209876537,1,0.835857332
COc1ccccc1C1=C(Nc2ccccc2)C(=O)NC1=O,197,0.848141491,0.22857143,0.75,0.881432712
COc1cc(C=C2C(=O)Nc3ccccc32)cc(C)c1C,197,0.848991752,0.226666674,0.660000026,0.876778066
COc1ccc2c(c1)NC(=O)C2=Cc1ccc(C)cn1,197,0.850245059,0.239999995,0.550000012,0.853158534
COc1ccc2c(c1)NC(=O)C2=Cc1cccnc1C,197,0.850245059,0.25,0.479999989,0.849536657
COc1ccc(C2=NNC(=O)C2=NNc2ccc(C)cc2)cc1,197,0.851104915,0.207792208,0.810000002,0.844326377
COc1ccc(C2=NNC(=O)C2=NNc2cccc(C)c2)cc1,197,0.851104915,0.227848098,0.850000024,0.837702572
COc1cccc(C)c1C1=C(Nc2ccccc2)C(=O)NC1=O,197,0.851625323,0.232876718,0.680000007,0.864662349
COc1ccc(C=C2C(=O)Nc3ccccc32)c(CCN)c1,197,0.852140486,0.243589744,0.529999971,0.860304236
COc1ccc2c(c1)NC(=O)C2=Cc1ccc(F)cn1,197,0.85356003,0.233766228,0.560000002,0.847985804
COc1ccc(C2CC2)cc1C=C1C(=O)Nc2ccccc21,197,0.865830779,0.230769232,0.589999974,0.870550871
CCCC(=O)Nc1n[nH]c(C)c1-c1ccc(OC)cc1,197,0.879097283,0.226666674,0.529999971,0.881881833
COc1ccc(C2=NNC(=O)C2=Cc2ccccc2)cc1Cl,197,0.884375095,0.236842111,0.400000006,0.854390442
COc1ccc(C2NNC(=O)C2=Nc2ccccc2)c(Cl)c1,197,0.915218592,0.266666681,0.400000006,0.764011204
COc1ccc(-c2cc3c(NC(=O)CC4CCCC4)ncnc3o2)cc1,198,0.736225009,0.211764708,0.949999988,0.84518075
COc1cccc(CNC(=O)c2cnc(-c3ccncc3)nc2)c1,198,0.781276762,0.233766228,0.75999999,0.891054451
Cc1cc(CN2CCCCC2)cc(-c2c[nH]c3ncccc23)c(=O)n1,198,0.798329115,0.202380955,0.649999976,0.834392428
COc1ccc(-c2ocnc2C(=O)NCC2CCCCN2C)cc1,198,0.912973881,0.228915662,0.469999999,0.803703964
CC(C(=O)Nc1n[nH]c2cc(-c3cccs3)ccc12)C1CC1,199,0.755439937,0.222222224,0.610000014,0.783585608
CC(=O)Nc1n[nH]c2cc(-c3cccs3)c(C#N)cc12,199,0.757277906,0.263157904,0.460000008,0.81559819
Cc1ccc(-c2c(-c3ccncc3)n[nH]c2Cl)cc1,199,0.760890245,0.212121218,0.430000007,0.864766121
Cc1ccc(-c2c(-c3ccncc3)[nH]nc2C#N)cc1,199,0.768249929,0.296875,0.400000006,0.848123312
O=C(Nc1n[nH]c2ccc(-c3cccs3)cc12)C1CC1,199,0.770675957,0.220779225,0.889999986,0.860074997
O=C(Nc1n[nH]c2cc(-c3cccs3)ccc12)C1CC1,199,0.770675957,0.220779225,0.920000017,0.858655632
O=C(Nc1[nH]nc2cc(-c3cccs3)ccc12)C1CC1,199,0.770675957,0.220779225,0.959999979,0.837780595
N#Cc1c(-c2cccs2)n[nH]c1NC(=O)C1CC1,199,0.886214554,0.277777791,0.400000006,0.804564476
Cc1ccc(C2CNC(=O)C2=Nc2ccncc2)cc1,199,0.905981898,0.214285716,0.439999998,0.757516563
CCCC(=O)NC1=NNC(=O)c2ccc(-c3ccccc3F)cc21,200,0.771089733,0.227848098,0.829999983,0.871317267
O=C(Cc1ccc(-c2ccncc2)cc1)NCc1ccccc1F,200,0.777814686,0.222222224,0.430000007,0.912870467
COC1CC(C(=O)NCc2ccc(-c3ccncc3)cc2F)N(C)C1,200,0.904487669,0.228915662,0.460000008,0.769450843
CC(Nc1n[nH]c2ccc(-c3ccccc3)cc12)C(=O)N1CCCC1,201,0.765415311,0.206896558,0.620000005,0.818680108
CC(Nc1ncnc2oc(-c3ccccc3)cc12)C(=O)N1CCCC1,201,0.791250706,0.215909094,0.649999976,0.794845104
CC(NC(=O)c1cnn2c(-c3ccccc3)ccnc12)C1CC1,201,0.80599016,0.220930234,0.519999981,0.816004694
CC(C)c1nc(Nc2ccccc2)ncc1C(=O)NCCC1=CC1,202,0.761079371,0.261904776,0.629999995,0.84182179
CC(C)NS(=O)(=O)c1ccc(-c2cccc3[nH]ncc23)cc1,202,0.777091146,0.209876537,0.419999987,0.879059494
CC(C)S(=O)(=O)c1ccc2[nH]nc(NCCC3=CCCC3)c2c1,202,0.791223347,0.317073166,0.479999989,0.810354412
CCCC(=O)Nc1n[nH]c2cccc(C3=CCCCC3=O)c12,202,0.907397032,0.21348314,0.689999998,0.808100581
CCOC(=O)c1cnn2c(O)cc(-c3ccncc3)nc12,203,0.735798538,0.235294119,0.769999981,0.841901422
CCc1c(-c2ccc(C(C)=O)cc2)[nH]c2nccnc12,203,0.738343,0.206349209,0.949999988,0.847354472
CCOC(=O)c1n[nH]c2ccc(-c3cccnc3)cc12,203,0.740809321,0.25373134,0.610000014,0.877018273
CCOC(=O)c1n[nH]c2ccc(-c3ccc(C)cc3)cc12,203,0.743913293,0.344827592,0.449999988,0.895336032
CC(=O)Nc1n[nH]c2ccc(-c3ccc(C)cc3)cc12,203,0.744725645,0.206349209,0.709999979,0.890542328
CCCC(=O)Nc1n[nH]c2cc(-c3ccc(C)cc3)ccc12,203,0.754094958,0.230769232,0.850000024,0.885111332
CCC(=O)Nc1n[nH]c2ccc(-c3ccc(C)cc3)cc12,203,0.763879359,0.234375,0.74000001,0.886838853
CCNC(=O)c1n[nH]c2ccc(-c3ccc(C)cc3)cc12,203,0.772611499,0.234375,0.49000001,0.890864193
CCCC(=O)Nc1n[nH]c2ccc(C(=O)OCC)cc12,203,0.820928574,0.301587313,0.730000019,0.876161516
CCOc1ccc(NN=C2C(=O)NN=C2c2ccc(C)cc2)cc1,203,0.831170619,0.25373134,0.610000014,0.841363013
COc1ccc(NN=C2C(=O)NN=C2c2ccc(C)cc2)cc1,203,0.851104915,0.208955228,0.810000002,0.844326377
CCCC(=O)Nc1n[nH]c(-c2ccc(C)cc2)c1CC,203,0.871030211,0.238095239,0.550000012,0.862425506
CCCC(=O)NC1=NNC(c2ccc(C)cc2)=C1C,203,0.881168664,0.241935477,0.49000001,0.87586242
CCCC(=O)Nc1[nH]nc2c1C=CC(=O)C(c1ccc(C)cc1)C2,203,0.905508339,0.257142872,0.479999989,0.732168317
O=C(O)c1ccc(Nc2ncc(Br)c(-c3cccs3)n2)cc1,204,0.705645323,0.205479458,0.730000019,0.869063973
O=C1N=c2ccc(Br)cc2=C1c1sc(S)nc1O,204,0.767995,0.217391297,0.779999971,0.737709463
O=C1N=c2ccc(Br)cc2=C1c1sc(O)nc1O,204,0.80754745,0.205882356,0.49000001,0.75182575
CC(=O)NC1CCN(c2nc3ncc(C(=O)O)c(O)c3c(C)c2F)C1,205,0.762984037,0.200000003,0.730000019,0.744410276
