SMILES,mol_id,qed,gsk3,jnk3,sa,sim
c1ccc(-c2ccnc(Nc3ccc(N4CC4)cc3)n2)cc1,189,0.743059635,0.819999993,0.730000019,0.915975928,0.259259254
c1ccc(-c2ccnc(Nc3ccc(N4CCCC4)cc3)n2)cc1,189,0.769877315,0.829999983,0.730000019,0.906458974,0.272727281
CC(C)n1cc(-c2ccnc(Nc3ccccc3)n2)cn1,191,0.791433513,0.819999993,0.670000017,0.869078696,0.200000003
Cc1cc(C)cc(Nc2nccc(-c3cccnc3)n2)c1,191,0.787913859,0.730000019,0.610000014,0.882486284,0.212121218
CC(C)n1cc(Nc2nccc(-c3cccnc3)n2)cn1,191,0.795097351,0.75,0.589999974,0.845194697,0.246376812
CC(C)n1cc(-c2ccnc(Nc3cccnc3)n2)ccc1=O,191,0.801798582,0.730000019,0.579999983,0.842856884,0.239436626
CC(C)n1cc(-c2ccnc(Nc3cccnc3)n2)cc(CO)c1=O,191,0.742988408,0.75999999,0.519999981,0.820014894,0.215189874
Cc1ccc(-c2ccnc(Nc3cccnc3)n2)c(C)c1,191,0.787913859,0.709999979,0.419999987,0.8842237,0.202898547
Cc1ccc(-c2ccnc(Nc3cccnc3)n2)c(C(C)C)c1,191,0.757812142,0.709999979,0.409999996,0.865363896,0.225352108
COCCn1cc(-c2ccnc(Nc3ccccc3)n2)ccc1=N,192,0.731818616,0.860000014,0.589999974,0.837606728,0.220588237
c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1,192,0.778442562,0.800000012,0.579999983,0.868041337,0.200000003
COCCn1cc(-c2ccnc(Nc3ccccc3)n2)cc1N,192,0.731774449,0.819999993,0.569999993,0.84041667,0.25757575
COCCn1cc(-c2ccnc(Nc3ccccc3)n2)cc(C)c1=O,192,0.749255121,0.850000024,0.560000002,0.856791735,0.211267605
COCCn1cc(-c2ccnc(Nc3ccccc3)n2)cc1C,192,0.755071521,0.879999995,0.560000002,0.85359782,0.223880604
c1ccc(-c2c[nH]c3ncnc(N4CCCC4)c23)cc1,192,0.772581398,0.819999993,0.560000002,0.868178189,0.203389823
COCCn1cc(-c2ccnc(Nc3ccccc3)n2)cc1,192,0.757337689,0.899999976,0.540000021,0.858565748,0.215384617
COCCn1cc(-c2ccnc(Nc3ccccc3)n2)ccc1=O,192,0.755476415,0.829999983,0.529999971,0.870133996,0.220588237
Cn1cnc(-c2ccnc(Nc3ccccc3)n2)c1N,192,0.759148121,0.819999993,0.469999999,0.85311693,0.213114753
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,192,0.743611634,0.949999988,0.439999998,0.851877511,0.241379306
Cn1cc(-c2ccnc(Nc3ccccc3)n2)c(N)n1,192,0.759148121,0.769999981,0.439999998,0.857927799,0.209677413
O=C(Nc1cc(Nc2cccc(C(F)F)c2)ncn1)C1CC1,193,0.88683331,0.439999998,0.50999999,0.852886736,0.206349209
CS(=O)(=O)Nc1ccc(-c2ccnc(NC(=O)C(Cl)Cl)n2)cc1,193,0.78106451,0.419999987,0.419999987,0.853221834,0.206349209
CC(C)C(=O)Nc1nc(Nc2ccccc2)ncc1Cl,193,0.904632866,0.730000019,0.400000006,0.888281524,0.321428567
Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,194,0.712481081,0.930000007,0.810000002,0.860336721,0.338461548
NC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,194,0.773667336,0.769999981,0.800000012,0.913303852,0.203125
COC(=O)Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,194,0.757712662,0.779999971,0.74000001,0.904658377,0.230769232
CC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,194,0.73492533,0.75,0.699999988,0.915999532,0.222222224
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1,194,0.762123227,0.769999981,0.689999998,0.906729758,0.215384617
O=C(Nc1cccc(-c2ccnc(Nc3ccc(F)cc3)n2)c1)C1CC1,194,0.718197346,0.74000001,0.680000007,0.894962132,0.257142872
Cc1ccc(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)cn1,194,0.761798561,0.870000005,0.649999976,0.874410272,0.290322572
O=C(Nc1cccc(-c2ccnc(Nc3ccccc3)n2)c1)C1CC1,194,0.734267771,0.779999971,0.629999995,0.902455032,0.25373134
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccccc12,194,0.735406995,0.910000026,0.560000002,0.871478796,0.301587313
CC(=O)N1CCC(Nc2nccc(-c3ccccc3C)n2)CC1,194,0.946830988,0.5,0.540000021,0.876440585,0.214285716
Cc1ccc(-c2ccnc(Nc3cccc(C(F)F)c3)n2)cn1,194,0.768813372,0.860000014,0.519999981,0.857120752,0.25373134
Cc1ccc(-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cn1,194,0.761798561,0.899999976,0.50999999,0.870849848,0.423728824
NC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)c(F)c1,194,0.77565062,0.75999999,0.50999999,0.893217742,0.220588237
CN1CCC(c2ccnc(Nc3ccccc3)n2)=C1C(=O)O,194,0.901439011,0.75,0.49000001,0.841381192,0.202898547
Cc1ccc(-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,194,0.716193795,0.879999995,0.460000008,0.894529045,0.396551728
OCc1ccc(-c2ccnc(Nc3cccc(F)c3)n2)cc1,194,0.772945523,0.850000024,0.460000008,0.898839474,0.208955228
Cc1ccc(-c2ccnc(Nc3ccccc3)n2)c(C#N)c1F,194,0.787183046,0.850000024,0.460000008,0.854548752,0.202898547
Cc1ccc(Nc2nccc(-c3ccccc3C(=O)O)n2)cc1,194,0.76444751,0.769999981,0.449999988,0.90275991,0.212121218
Cc1cccc(Nc2nc(NC3CCCCC3)cnc2C(N)=O)c1,194,0.783471227,0.469999999,0.449999988,0.852042794,0.236111104
COc1ccc(-c2ccnc(Nc3ccccc3)n2)c(C(=O)O)c1,194,0.74679929,0.879999995,0.439999998,0.894483805,0.217391297
CN(C)c1ccc(-c2ccnc(Nc3cccnc3)n2)c(F)c1,194,0.799305856,0.75,0.439999998,0.860844314,0.200000003
CCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,194,0.785859764,0.620000005,0.430000007,0.8585217,0.396825403
Cc1ccc(Nc2ncc(F)c(-c3ccccc3)n2)cc1C(N)=O,194,0.770845473,0.589999974,0.409999996,0.881009102,0.22857143
Cc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1F,194,0.741780162,0.839999974,0.400000006,0.889586508,0.238095239
COCCn1c(C)cc(-c2ccnc(Nc3ccc(C)cc3)n2)cc1=O,195,0.738525331,0.829999983,0.560000002,0.85470891,0.202247187
COC(=O)c1c(-c2ccnc(NC3CCC(C)C3)n2)n(C)c2ccccc12,195,0.708205998,0.469999999,0.50999999,0.755028129,0.215053767
COc1c(C)cc(-c2ccnc(Nc3ccc(C)cc3)n2)n(C)c1=O,195,0.792133808,0.829999983,0.49000001,0.847972333,0.209302321
c1ccc2c(c1)CCC(c1ccnc(NC3CC3)n1)=N2,196,0.926265061,0.610000014,0.579999983,0.830873907,0.200000003
c1ccc2c(c1)NCCC2c1ccnc(NC2CC2)n1,196,0.896353304,0.439999998,0.449999988,0.772447109,0.241379306
O=C1NCCC(c2ccnc(Nc3ccccc3)n2)=C1C1CCCC1,196,0.894841969,0.839999974,0.439999998,0.826260865,0.203125
O=C1NCCC(c2ccnc(Nc3ccccc3)n2)=C1C1CCCCC1,196,0.873776913,0.839999974,0.430000007,0.826420903,0.200000003
c1ccc(-c2ccnc(NC3CCCc4cccnc43)n2)cc1,196,0.793391407,0.49000001,0.419999987,0.813295424,0.25
COC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,197,0.744990051,0.790000021,0.680000007,0.915711522,0.225806445
COc1ccc(-c2ccnc(Nc3ccc(Cl)cc3)n2)c(OC)c1,197,0.736970544,0.810000002,0.479999989,0.89888984,0.215384617
COc1ccc(-c2ccnc(Nc3ccc(C)cc3)n2)c(CO)c1,197,0.749869764,0.720000029,0.449999988,0.882563651,0.24242425
CCOc1nc(NC(=O)c2cc(OC)ccc2OC)cc(N)c1C#N,197,0.825448692,0.670000017,0.430000007,0.851454258,0.202702701
COCNc1ncc(-c2ccnc(NC3CC3)n2)c(C)n1,198,0.783500016,0.660000026,0.560000002,0.811069846,0.25
COCc1ccc(-c2ccnc(NC3CC3)n2)c(C#N)c1,198,0.911449611,0.610000014,0.540000021,0.847984195,0.202898547
COc1ncc(-c2ccnc(Nc3cc(C#N)ccn3)n2)cn1,198,0.778486073,0.639999986,0.5,0.82192415,0.200000003
COCNc1nc(Nc2ccc(C#N)cc2)ncc1Cl,198,0.823640287,0.600000024,0.449999988,0.834690213,0.300000012
COCCn1ccc(-c2ccnc(Nc3ccccc3)n2)c1C#N,198,0.754800379,0.839999974,0.439999998,0.829377532,0.231884062
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,199,0.77955091,0.889999986,0.850000024,0.844037533,0.241379306
CCNC(=O)N1CCC(Nc2nccc(-c3cccnc3)n2)CC1,199,0.899293244,0.49000001,0.75,0.856737077,0.253012061
CCOc1nc(NC(=O)Cc2cc(OC)ccc2C#N)cc(N)c1C#N,199,0.812365711,0.730000019,0.74000001,0.822194159,0.200000003
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,199,0.744990051,0.790000021,0.709999979,0.916684151,0.223684207
CS(=O)(=O)c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,199,0.793242931,0.74000001,0.689999998,0.884783685,0.207792208
CN1CCC(Nc2nccc(-c3cccnc3)n2)CC1,199,0.923854351,0.610000014,0.689999998,0.86715734,0.21794872
COc1ccc(-c2ccnc(NC3CCC3)n2)cc1CO,199,0.883588374,0.550000012,0.680000007,0.872935236,0.282051295
COc1ccc(-c2ccnc(NC3CCNCC3)n2)cc1CO,199,0.780971885,0.660000026,0.670000017,0.849193454,0.271604925
COC(=O)c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,199,0.746446669,0.730000019,0.660000026,0.89498657,0.283783793
CCc1cc(-c2ccnc(NC3CC3)n2)ccc1OC,199,0.904455543,0.550000012,0.660000026,0.880785763,0.276315778
COc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1OC=O,199,0.701229215,0.839999974,0.639999986,0.870433748,0.285714298
COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,199,0.715435028,0.649999976,0.639999986,0.903080642,0.240506336
CS(=O)(=O)c1ccc(-c2ccnc(Nc3cccnc3)n2)cc1,199,0.793242931,0.680000007,0.639999986,0.882275999,0.220779225
COc1cc(-c2ccnc(NC3CCCC3)n2)ccc1C#N,199,0.935639858,0.579999983,0.639999986,0.863311827,0.219512194
COC(=O)N1CCC(Nc2nccc(-c3cccnc3)n2)CC1,199,0.935270727,0.5,0.629999995,0.860499561,0.262499988
CCOc1nc(NC(=O)CCc2ccc(OC)cc2OC)cc(N)c1C#N,199,0.732409656,0.75,0.610000014,0.841763735,0.25
COc1cc(-c2ccnc(Nc3ccccc3)n2)cnc1N,199,0.768943667,0.730000019,0.610000014,0.878036559,0.246753246
CCOc1nc(NC(=O)CCc2ccc(OC)cc2)cc(N)c1C#N,199,0.801089108,0.720000029,0.610000014,0.858503342,0.232558146
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1Cl,199,0.716728389,0.889999986,0.579999983,0.8985039,0.207317069
COc1ccc(Nc2nccc(-c3cccnc3)n2)cc1C,199,0.795821667,0.75,0.579999983,0.888451219,0.310810804
COc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1CO,199,0.75605309,0.75999999,0.569999993,0.895023346,0.306666672
COc1ccc(Nc2nccc(-c3cccnc3)n2)cc1C#N,199,0.796692967,0.709999979,0.569999993,0.867314279,0.294871807
COc1ccc(Nc2nccc(-c3cccnc3)n2)c(F)c1,199,0.798951328,0.720000029,0.569999993,0.883810103,0.25316456
COc1cc(OC)ccc1-c1ccnc(NC2CC2)n1,199,0.905793428,0.639999986,0.540000021,0.88761276,0.205128208
COc1ccc(Nc2nccc(-c3cccnc3)n2)c(C)c1,199,0.795821667,0.689999998,0.529999971,0.888555288,0.272727281
Cc1ccc(Nc2nccc(-c3ccncc3)n2)cc1OC,199,0.795821667,0.75999999,0.529999971,0.886439204,0.220779225
COc1ccc(Nc2nccc(-c3cccnc3)n2)cc1COC,199,0.749556303,0.75,0.50999999,0.872605205,0.328947365
CCNC(=O)c1ccc(Nc2nccc(-c3cncn3C)n2)cc1,199,0.753130078,0.769999981,0.50999999,0.856341124,0.200000003
COc1ccc(Nc2nccc(-c3cnnn3C)n2)cc1OC,199,0.770949602,0.899999976,0.5,0.842089295,0.240506336
CNCc1ccc(Nc2nccc(-c3cncnc3)n2)cc1OC,199,0.720548928,0.810000002,0.49000001,0.848600566,0.262499988
COCc1ccc(Nc2nccc(-c3cncnc3)n2)cc1OC,199,0.746580303,0.790000021,0.49000001,0.850401878,0.25
COC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)nc1,199,0.746446669,0.790000021,0.479999989,0.890732169,0.21794872
CCOc1nc(C(=O)NCc2ccc(C#N)cc2)cc(N)c1C#N,199,0.863693237,0.819999993,0.479999989,0.845505774,0.200000003
CCOc1nc(C(=O)NCc2ccccc2)cc(N)c1C#N,199,0.876661718,0.790000021,0.469999999,0.869425476,0.23170732
COc1ccc(-c2ccnc(NC(=O)Nc3cccnc3)n2)cc1OC,199,0.732365012,0.550000012,0.419999987,0.878657937,0.397260278
COc1ccc(-c2ccnc(NCC3CC3)n2)cc1C,199,0.9045102,0.460000008,0.409999996,0.881995261,0.227848098
CCCC(=O)N1CCC(Nc2ncc(F)c(-c3c[nH]c4ccccc34)n2)C1,201,0.72289151,0.400000006,0.730000019,0.785489619,0.224719107
CC(=O)N1CCC(Nc2ncc(F)c(-c3c[nH]c4ccccc34)n2)CC1,201,0.758366704,0.49000001,0.730000019,0.840629816,0.211764708
CCC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1,201,0.943022609,0.5,0.709999979,0.883256137,0.205128208
CC(=O)N1CCC(Nc2nccc(-c3ccc(F)cc3)n2)CC1,201,0.946161449,0.589999974,0.660000026,0.88049835,0.207792208
CC(=O)N1CCC(Nc2nccc(-c3c(F)cc4ncc(F)cc4n3)n2)CC1,201,0.747639656,0.560000002,0.639999986,0.818444431,0.271604925
CCOC(=O)N1CCC(Nc2nccc(-c3ccc(F)cc3)n2)CC1,201,0.921507955,0.540000021,0.629999995,0.875672519,0.342465758
CCOC(=O)N1CCC(Nc2nccc(-c3ccc(F)nc3)n2)CC1C,201,0.845179439,0.569999993,0.620000005,0.74537921,0.280487806
CCC(=O)N1CCC(Nc2nccc(-c3ccccc3F)n2)CC1,201,0.936840117,0.50999999,0.610000014,0.869107246,0.240506336
CC(=O)N1CCC(Nc2nccc(-c3ccccc3F)n2)CC1,201,0.946161449,0.540000021,0.589999974,0.874063432,0.21794872
CC(=O)N1CCC(Nc2nccc(-c3ccc(N)cc3F)n2)CC1,201,0.844171643,0.569999993,0.569999993,0.853089869,0.224999994
CC(=O)N1CCC(Nc2nccc(-c3cnccc3C)n2)CC1,201,0.941283464,0.639999986,0.569999993,0.849146187,0.202531651
COC(=O)N1CCC(Nc2ncc(F)c(-c3cccn3C)n2)CC1,201,0.932713926,0.409999996,0.409999996,0.822557747,0.25
COC(=O)N1CCC(Nc2ncc(F)c(-c3cccs3)n2)CC1,201,0.933167398,0.409999996,0.400000006,0.83918786,0.25
CCc1nc(-c2ccc(OC)cc2)[nH]c1-c1ccncc1,202,0.791708171,0.790000021,0.689999998,0.862035334,0.215384617
CCOc1ccc(-c2ccnc(NC3CCC(N)CC3)n2)cc1,202,0.886537611,0.600000024,0.670000017,0.871985912,0.25
CCOC(=O)N1CCC(Nc2nccc(-c3cnc(C)cn3)n2)CC1,202,0.910722494,0.5,0.620000005,0.838033617,0.200000003
CCCOc1nc(NC(C)=O)cc(N)c1C#N,202,0.816744626,0.839999974,0.610000014,0.830561101,0.200000003
COc1ccc(-c2ccnc(Nc3ccccc3C(N)=O)n2)cc1,202,0.753980756,0.680000007,0.560000002,0.900772154,0.225352108
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,202,0.776873827,0.930000007,0.550000012,0.848078012,0.21794872
CCOc1ccc(Nc2nccc(-c3cccnc3)n2)cc1,202,0.776967049,0.75999999,0.550000012,0.898112714,0.25757575
CCOc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,202,0.83973223,0.660000026,0.540000021,0.812856793,0.214285716
CCn1cc(-c2ccnc(Nc3ccc(OC)cc3)n2)sc1=O,202,0.779045463,0.819999993,0.479999989,0.834689498,0.200000003
CCOc1nc(C(=O)NCc2ccc(SC)cc2)cc(N)c1C#N,202,0.782570779,0.779999971,0.469999999,0.843593717,0.236842111
CCOc1nc(C(=O)NCc2ccccc2)cc(N)c1C#N,202,0.876661718,0.790000021,0.469999999,0.869425476,0.232876718
CC(=O)c1cc(-c2ccnc(Nc3ccccc3)n2)[nH]c1C,202,0.718801677,0.800000012,0.439999998,0.856783867,0.211267605
CCOc1ccc(Nc2ncc3cccc(C(N)=O)c3n2)cc1,202,0.756092608,0.550000012,0.439999998,0.884795606,0.298507452
CCOc1ccc(Nc2ncc(Cl)c(NC(C)C(N)=O)n2)cc1,202,0.718321741,0.660000026,0.419999987,0.815708101,0.343283594
CCOc1nc(C(=O)NCc2ccc(F)cc2)cc(N)c1C#N,202,0.878744543,0.839999974,0.400000006,0.861006021,0.226666674
CN1CCN(c2ccc(Nc3nccc(-c4ccncc4)n3)cc2)C(=O)C1,203,0.77077049,0.709999979,0.699999988,0.853874028,0.260273963
CN1CCN(c2ccc(Nc3nccc(-c4cnncc4)n3)cc2)CC1,203,0.777062595,0.790000021,0.699999988,0.85079211,0.236111104
CCc1nc(-c2ccc(OC)cc2)[nH]c1-c1ccncc1,203,0.791708171,0.790000021,0.689999998,0.862035334,0.208955228
CN1CCN(c2ccc(Nc3nccc(-c4ccncc4)n3)cc2)CC1,203,0.783582807,0.699999988,0.670000017,0.876547158,0.246376812
CN1CCN(c2ccc(Nc3nccc(-c4ccncc4)n3)cc2)CC1=O,203,0.77077049,0.720000029,0.620000005,0.852125466,0.277777791
COc1cc2c(Nc3ccc(C(=O)N4CCCC4)cc3)ncnc2cc1OC,204,0.730639756,0.639999986,0.529999971,0.884748638,0.230769232
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3OC)nc2N1C,204,0.714857578,0.800000012,0.469999999,0.764985085,0.206521735
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CC4)cc3OC)nc2N1C,204,0.753784418,0.74000001,0.430000007,0.766716123,0.208791211
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC)cc3OC)nc2N1C1CC1,204,0.753784418,0.75999999,0.400000006,0.770330191,0.206521735
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3OC)nc21,204,0.759355247,0.649999976,0.400000006,0.767000675,0.21348314
CCOc1nc(NC(=O)Cc2ccc(OC)cc2OC)cc(N)c1C#N,205,0.77955091,0.829999983,0.790000021,0.842447817,0.243902445
CCOc1nc(NC(=O)CC)cc(N)c1C#N,205,0.816744626,0.709999979,0.670000017,0.833275497,0.257142872
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,205,0.789126635,0.899999976,0.620000005,0.854700208,0.227848098
CCCOc1nc(NC(C)=O)cc(N)c1C#N,205,0.816744626,0.839999974,0.610000014,0.830561101,0.202702701
CCOC(=O)N1CCC(Nc2nccc(-c3cncn3C)n2)CC1,205,0.921558082,0.519999981,0.600000024,0.829362512,0.204819277
O=C(Nc1cccc(Nc2cc(C(F)(F)F)ncn2)c1)C1CCCC1,205,0.859327972,0.419999987,0.540000021,0.861048698,0.207792208
COc1cccc(Nc2nccc(-c3cncnc3)n2)c1,205,0.79122287,0.819999993,0.50999999,0.874582767,0.219178081
CCCOc1nc(NC(=O)CC)cc(N)c1C#N,205,0.824932933,0.709999979,0.5,0.831564903,0.216216221
CCN(C)c1ccc(-c2ccnc(Nc3cccc(OC)c3)n2)cc1,205,0.726019204,0.889999986,0.49000001,0.880233645,0.25
Cc1cccc(Nc2nccc(-c3cnnn3C)n2)c1,205,0.78756839,0.920000017,0.479999989,0.839910328,0.200000003
CCOc1ccc(Nc2nccc(-c3cncn3C)n2)cc1,205,0.783514023,0.810000002,0.469999999,0.862479329,0.246575341
COc1cccc(Nc2nccc(-c3cnnn3C)n2)c1,205,0.788516164,0.939999998,0.469999999,0.842947543,0.256756753
COc1cccc(Nc2nccc(-c3cncn3C)n2)c1,205,0.796055496,0.860000014,0.469999999,0.859524608,0.243243247
CCOc1ccc(Nc2nccc(-c3cccn3C)n2)cc1,205,0.78050828,0.819999993,0.439999998,0.87550652,0.232876718
CCn1c(C)cc(-c2ccnc(Nc3cccc(OC)c3)n2)c1,205,0.773036957,0.920000017,0.430000007,0.848784149,0.263157904
CCn1cc(-c2ccnc(Nc3cccc(OC)c3)n2)ccc1=O,205,0.781576455,0.879999995,0.430000007,0.868192852,0.272727281
COc1cccc(Nc2nccc(-c3cnccn3)n2)c1,205,0.79122287,0.810000002,0.430000007,0.875504851,0.222222224
CCn1cc(C)c(-c2ccnc(Nc3ccccc3)n2)cc1=O,205,0.802516639,0.850000024,0.430000007,0.861899316,0.207792208
CCC(=O)N1CC=C(c2ccnc(Nc3ccccc3)n2)CC1,205,0.941722393,0.769999981,0.400000006,0.853991628,0.200000003
NC(=O)c1ccccc1Nc1nc(NCC2CCOCC2)ncc1Cl,207,0.73076582,0.5,0.670000017,0.845358431,0.227848098
c1ccc2c(-c3ccnc(NC4CC4)n3)c[nH]c2c1,207,0.750176191,0.730000019,0.649999976,0.873097956,0.235294119
NC(=O)c1ccccc1Nc1nc(NCC2CCCO2)ncc1Cl,207,0.741833866,0.469999999,0.639999986,0.80402863,0.375
Cc1cnc(NC2CCCC2)nc1-c1cccc2[nH]ccc12,207,0.756932497,0.439999998,0.639999986,0.849361718,0.216216221
c1ccc2[nH]cc(-c3ccnc(NC4CCCC4)n3)c2c1,207,0.761611164,0.709999979,0.629999995,0.871572673,0.246376812
c1ccc(-c2ccnc(NC3CCCOC3)n2)cc1,207,0.91572535,0.569999993,0.579999983,0.834092438,0.217391297
COc1cc2ncnc(Nc3ccc(OC4CC4)cc3)c2cc1OC,207,0.73501718,0.660000026,0.560000002,0.880432367,0.211267605
c1ccc(-c2ccnc(NC3CCCC3)n2)c2ccccc12,207,0.762244821,0.600000024,0.560000002,0.892047882,0.205882356
c1ccc2c(c1)nc(-c1ccnc(NC3CCC3)n1)[nH]2,207,0.763673365,0.560000002,0.540000021,0.86625874,0.231884062
COc1cc2c(Nc3ccccc3)ncnc2cc1OC1CCC1,207,0.758485675,0.600000024,0.519999981,0.882290006,0.25
N#Cc1ccc(Nc2ncc(Cl)c(NCC3CCCO3)n2)cc1,207,0.875047207,0.550000012,0.519999981,0.800499976,0.357142866
COc1cc2c(Nc3ccccc3)ncnc2cc1OCC1CC1,207,0.738194048,0.620000005,0.49000001,0.884855747,0.232876718
Cn1cc(-c2ccnc(NC3CCCOC3)n2)c2ccccc21,207,0.806913793,0.589999974,0.49000001,0.79590404,0.21794872
OC1CCC(c2[nH]ncc2-c2ccnc(NCC3CCCO3)n2)CC1,207,0.771739781,0.629999995,0.469999999,0.751915038,0.328767121
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC1CCCO1,207,0.706308544,0.600000024,0.419999987,0.817781985,0.319999993
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,208,0.859808922,0.600000024,0.600000024,0.829945683,0.200000003
CC(=O)Cc1ccc(Nc2nccc(-c3ccc4c(c3)OCO4)n2)cc1,208,0.757703781,0.730000019,0.569999993,0.868219614,0.253012061
Cc1cc(Nc2nccc(-c3cccnc3)n2)c2c(c1)OCCC2=O,208,0.790118814,0.629999995,0.540000021,0.828648448,0.202247187
NC(=O)c1ccccc1Nc1ccnc(-c2ccc3c(c2)OCO3)n1,208,0.760877669,0.439999998,0.400000006,0.865820646,0.256097555
Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,209,0.709314108,0.769999981,0.75,0.91395551,0.200000003
CC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,209,0.73492533,0.75,0.730000019,0.917017817,0.203389823
CC(=O)Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,209,0.768113613,0.75999999,0.730000019,0.915662825,0.203389823
CS(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,209,0.799427688,0.829999983,0.730000019,0.829599023,0.203389823
Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,209,0.767613113,0.819999993,0.709999979,0.928016484,0.245283023
CC(C)Nc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,209,0.742702246,0.879999995,0.680000007,0.873693109,0.216666669
Cc1ccc(Nc2nccc(-c3ccccc3)n2)cn1,209,0.78330487,0.810000002,0.670000017,0.899739325,0.25454545
CCCc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,209,0.730011463,0.800000012,0.639999986,0.916628957,0.245614037
Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1Cl,209,0.750403345,0.860000014,0.620000005,0.911799252,0.241379306
CNC(=O)Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,209,0.758063436,0.75,0.620000005,0.900672913,0.245901644
CS(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1[O-],209,0.798130333,0.889999986,0.610000014,0.763666511,0.203125
Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1C,209,0.764186919,0.860000014,0.589999974,0.915693045,0.25454545
Cc1cc(Nc2nccc(-c3ccccc3)n2)cc(C)n1,209,0.787913859,0.860000014,0.589999974,0.884771764,0.313725501
Cc1cc(Nc2nccc(-c3ccccc3)n2)cc(C#N)c1,209,0.78810215,0.860000014,0.589999974,0.882948577,0.25
COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1C,209,0.782103896,0.870000005,0.579999983,0.911165893,0.233333334
CN(C)c1cc(Nc2nccc(-c3ccccc3)n2)ccn1,209,0.798607826,0.889999986,0.540000021,0.873301446,0.224137932
Cc1cc(Nc2nccc(-c3ccccc3)n2)ccn1,209,0.78330487,0.870000005,0.529999971,0.891759157,0.283018857
Cc1cc(Nc2nccc(-c3ccccc3)n2)nc(C)n1,209,0.795482039,0.670000017,0.529999971,0.879419684,0.296296299
Cc1cc(C)nc(Nc2nccc(-c3ccccc3)n2)c1,209,0.787913859,0.709999979,0.5,0.886906683,0.296296299
Cc1cc(C)nc(Nc2nccc(-c3ccccc3)n2)n1,209,0.795482039,0.660000026,0.49000001,0.885345519,0.434782594
Cc1ccc(Nc2nccc(-c3ccccc3)n2)c(C#N)c1,209,0.78810215,0.639999986,0.479999989,0.885428607,0.233333334
CCc1ccc(Nc2nccc(-c3ccccc3)n2)n1C,209,0.789264441,0.720000029,0.460000008,0.837518811,0.237288132
Cc1cc(=O)nc(Nc2nccc(-c3ccccc3)n2)c(C)n1,209,0.800948322,0.629999995,0.460000008,0.846391618,0.275862068
Cc1cc(Nc2nccc(-c3ccccc3)n2)[nH]n1,209,0.750729978,0.720000029,0.449999988,0.839099348,0.339622647
CCc1cc(Nc2nccc(-c3ccccc3)n2)n(C)n1,209,0.796591282,0.699999988,0.439999998,0.859165728,0.229508191
